CFC11,CFC12,CFC113,CFC114,CFC115,CCl4,CH3CCl3,HCFC22,HCFC141b,HCFC142b,Halon1211,Halon1202,Halon1301,Halon2402,CH3Br,CH3Cl
304.998,432.044,95.641,14.194,7.006,121.849,550.707,104.973,0.0,0.613,3.453,0.185,1.805,0.927,29.239,403.704
289.529,386.347,104.421,14.121,7.743,110.093,505.097,106.406,0.0,1.25,3.946,0.206,2.139,1.003,30.771,404.982
252.419,400.317,108.943,13.905,8.399,123.807,505.343,116.821,0.0,0.961,4.522,0.229,2.645,1.105,32.349,406.044
299.092,408.416,120.93,14.252,9.207,135.729,553.718,125.343,0.0,1.165,5.168,0.249,2.98,1.183,33.976,406.943
310.901,432.125,177.397,14.781,9.71,134.867,569.476,130.447,0.0,1.331,6.032,0.269,3.475,1.262,35.653,407.671
315.327,407.669,128.622,15.705,9.792,109.714,546.714,138.367,0.0,1.011,7.083,0.289,3.997,1.355,37.381,408.285
388.346,502.712,169.103,16.379,10.152,149.931,539.076,146.048,0.0,3.575,8.22,0.309,4.579,1.434,39.16,408.788
387.277,453.238,250.222,16.667,10.807,115.608,647.608,162.883,0.0,3.773,9.656,0.329,5.109,1.504,40.992,409.214
303.816,507.99,245.07,16.593,11.493,135.667,635.816,180.113,0.0,4.458,11.362,0.349,5.696,1.728,42.879,409.563
301.477,385.52,204.109,15.725,12.26,118.146,564.767,186.15,0.0,6.174,11.605,0.369,5.482,1.73,44.82,409.85
291.464,405.617,203.131,14.022,12.363,143.171,694.142,195.69,0.0,11.322,11.702,0.389,5.119,1.73,46.815,410.088
190.405,309.884,198.928,13.243,12.135,70.607,573.576,204.801,0.0,16.556,11.426,0.409,4.094,1.735,48.866,410.29
203.23,303.369,121.343,10.324,12.018,91.022,554.986,185.994,0.0,20.911,9.343,0.429,2.74,1.715,50.973,410.445
144.94,228.999,67.857,8.322,11.681,85.436,372.232,188.092,23.101,22.5,10.23,0.509,3.344,1.7,53.135,410.59
127.137,232.722,61.065,6.105,11.011,77.289,244.236,179.101,33.844,25.599,9.105,0.589,4.75,1.68,55.352,410.696
119.235,194.71,22.978,4.784,9.083,85.021,201.637,243.238,41.961,24.275,10.035,0.669,3.991,1.3,42.932,410.794
115.437,178.907,27.962,2.943,7.019,70.403,89.184,211.181,51.431,26.411,10.743,0.729,2.691,0.85,44.567,410.871
95.388,160.981,18.663,1.886,5.429,74.423,62.53,208.614,46.639,22.493,9.909,0.789,2.594,0.7,50.429,410.871
92.401,152.715,14.831,1.199,4.223,84.361,29.412,249.912,58.131,27.683,9.837,0.607,2.491,0.71,49.679,410.871
94.931,145.169,14.362,0.784,3.32,69.242,24.668,230.91,55.817,28.047,9.806,0.467,2.39,0.631,38.671,410.871
99.227,140.712,17.777,0.567,2.609,74.132,18.584,229.638,55.602,26.296,8.834,0.328,2.295,0.562,28.939,410.871
81.839,117.202,12.051,0.45,2.069,65.195,13.253,270.443,57.19,28.001,8.669,0.282,2.209,0.5,24.258,410.871
81.408,100.258,6.019,0.423,1.609,69.565,13.487,243.015,57.77,22.43,8.524,0.235,2.131,0.445,24.62,410.871
90.865,107.745,2.604,0.37,1.288,69.381,8.444,252.962,48.801,23.232,7.77,0.189,2.057,0.396,20.272,410.871
78.182,87.647,5.237,0.378,1.046,67.383,10.874,263.062,43.847,23.348,7.653,0.189,1.987,0.353,16.993,410.871
49.49,51.552,0.854,0.227,0.785,65.0,10.874,283.408,46.641,26.458,7.518,0.189,1.92,0.314,11.574,410.871
